spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,resreport,maketst,runp2p,runhybrid,p2pstat,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,runp2p_success,runhybrid_success,succeeded
b3b333a,3d6e93e,2019-10-02 21:48:13,BankEnable_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BankEnable_0/log/runproute.log,../gen/Tst_pirTest/BankEnable_0/log/runproute.sh,../gen/Tst_pirTest/BankEnable_0/plastisim/summary.csv,../gen/Tst_pirTest/BankEnable_0/pir/AccelMain.scala,../gen/Tst_pirTest/BankEnable_0/log/,../gen/Tst_pirTest/BankEnable_0/log/gentst.log,../gen/Tst_pirTest/BankEnable_0/pir/out/resource.csv,../gen/Tst_pirTest/BankEnable_0/log/maketst.log,../gen/Tst_pirTest/BankEnable_0/log/runp2p.log,../gen/Tst_pirTest/BankEnable_0/log/runhybrid.log,../gen/Tst_pirTest/BankEnable_0/log/p2pstat.log,True,,,21.193769138,,20,20,1,3,2,2,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:31.50,78,,True,False,True,,0.0,1.64103,0:00.75,,,,False,False,,,,,"704 OP, 9.03 GOPS","128 OP, 1.64 GOPS","128 OP, 1.64 GOPS",,"576 OP, 7.38 GOPS","128 OP, 1.64 GOPS",True,False,True
b3b333a,3d6e93e,2019-10-02 21:48:13,BlackScholes_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BlackScholes_0/log/runproute.log,../gen/Tst_pirTest/BlackScholes_0/log/runproute.sh,../gen/Tst_pirTest/BlackScholes_0/plastisim/summary.csv,../gen/Tst_pirTest/BlackScholes_0/pir/AccelMain.scala,../gen/Tst_pirTest/BlackScholes_0/log/,../gen/Tst_pirTest/BlackScholes_0/log/gentst.log,../gen/Tst_pirTest/BlackScholes_0/pir/out/resource.csv,../gen/Tst_pirTest/BlackScholes_0/log/maketst.log,../gen/Tst_pirTest/BlackScholes_0/log/runp2p.log,../gen/Tst_pirTest/BlackScholes_0/log/runhybrid.log,../gen/Tst_pirTest/BlackScholes_0/log/p2pstat.log,True,,,17.521474135,,20,20,7,8,8,34,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:55.18,900,,True,False,True,,27.3067,4.55111,0:00.65,,,,False,False,,,,,"189776 OP, 210.86 GOPS","169296 OP, 188.11 GOPS","15696 OP, 17.44 GOPS","159744 OP, 177.49 GOPS","14336 OP, 15.93 GOPS","169296 OP, 188.11 GOPS",True,False,True
b3b333a,3d6e93e,2019-10-02 21:48:13,BlackScholes_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BlackScholes_1/log/runproute.log,../gen/Tst_pirTest/BlackScholes_1/log/runproute.sh,../gen/Tst_pirTest/BlackScholes_1/plastisim/summary.csv,../gen/Tst_pirTest/BlackScholes_1/pir/AccelMain.scala,../gen/Tst_pirTest/BlackScholes_1/log/,../gen/Tst_pirTest/BlackScholes_1/log/gentst.log,../gen/Tst_pirTest/BlackScholes_1/pir/out/resource.csv,../gen/Tst_pirTest/BlackScholes_1/log/maketst.log,../gen/Tst_pirTest/BlackScholes_1/log/runp2p.log,../gen/Tst_pirTest/BlackScholes_1/log/runhybrid.log,../gen/Tst_pirTest/BlackScholes_1/log/p2pstat.log,True,,,26.660516552,,20,20,7,9,7,35,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:19.17,8143,,True,False,True,,3.01805,0.503009,0:02.65,,,,False,False,,,,,"175440 OP, 21.54 GOPS","154960 OP, 19.03 GOPS","1360 OP, 0.17 GOPS","159744 OP, 19.62 GOPS","14336 OP, 1.76 GOPS","154960 OP, 19.03 GOPS",True,False,True
b3b333a,3d6e93e,2019-10-02 21:48:13,BreakTest,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BreakTest/log/runproute.log,../gen/Tst_pirTest/BreakTest/log/runproute.sh,../gen/Tst_pirTest/BreakTest/plastisim/summary.csv,../gen/Tst_pirTest/BreakTest/pir/AccelMain.scala,../gen/Tst_pirTest/BreakTest/log/,../gen/Tst_pirTest/BreakTest/log/gentst.log,../gen/Tst_pirTest/BreakTest/pir/out/resource.csv,../gen/Tst_pirTest/BreakTest/log/maketst.log,../gen/Tst_pirTest/BreakTest/log/runp2p.log,../gen/Tst_pirTest/BreakTest/log/runhybrid.log,../gen/Tst_pirTest/BreakTest/log/p2pstat.log,True,,,8.326511826,,20,20,0,0,0,1,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:27.47,87,,True,False,True,,0.0,0.0,0:00.78,,,,False,False,,,,,"12 OP, 0.14 GOPS","12 OP, 0.14 GOPS","12 OP, 0.14 GOPS",,,"12 OP, 0.14 GOPS",True,False,True
b3b333a,3d6e93e,2019-10-02 21:48:13,BreakTest2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BreakTest2/log/runproute.log,../gen/Tst_pirTest/BreakTest2/log/runproute.sh,../gen/Tst_pirTest/BreakTest2/plastisim/summary.csv,../gen/Tst_pirTest/BreakTest2/pir/AccelMain.scala,../gen/Tst_pirTest/BreakTest2/log/,../gen/Tst_pirTest/BreakTest2/log/gentst.log,../gen/Tst_pirTest/BreakTest2/pir/out/resource.csv,../gen/Tst_pirTest/BreakTest2/log/maketst.log,../gen/Tst_pirTest/BreakTest2/log/runp2p.log,../gen/Tst_pirTest/BreakTest2/log/runhybrid.log,../gen/Tst_pirTest/BreakTest2/log/p2pstat.log,True,,,5.909150307,,20,20,0,0,0,2,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:23.43,23,,True,False,True,,0.0,0.0,0:00.52,,,,False,False,,,,,"10 OP, 0.43 GOPS","10 OP, 0.43 GOPS","10 OP, 0.43 GOPS",,,"10 OP, 0.43 GOPS",True,False,True
b3b333a,3d6e93e,2019-10-02 21:48:13,BroadcastTest,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BroadcastTest/log/runproute.log,../gen/Tst_pirTest/BroadcastTest/log/runproute.sh,../gen/Tst_pirTest/BroadcastTest/plastisim/summary.csv,../gen/Tst_pirTest/BroadcastTest/pir/AccelMain.scala,../gen/Tst_pirTest/BroadcastTest/log/,../gen/Tst_pirTest/BroadcastTest/log/gentst.log,../gen/Tst_pirTest/BroadcastTest/pir/out/resource.csv,../gen/Tst_pirTest/BroadcastTest/log/maketst.log,../gen/Tst_pirTest/BroadcastTest/log/runp2p.log,../gen/Tst_pirTest/BroadcastTest/log/runhybrid.log,../gen/Tst_pirTest/BroadcastTest/log/p2pstat.log,True,,,17.545377113,,20,20,2,3,2,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:42.63,271,,True,False,True,,0.472325,15.1144,0:00.71,,,,False,False,,,,,"21760 OP, 80.30 GOPS","4736 OP, 17.48 GOPS","11904 OP, 43.93 GOPS",,"9856 OP, 36.37 GOPS","4736 OP, 17.48 GOPS",True,False,True
b3b333a,3d6e93e,2019-10-02 21:48:13,CountZero_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/CountZero_0/log/runproute.log,../gen/Tst_pirTest/CountZero_0/log/runproute.sh,../gen/Tst_pirTest/CountZero_0/plastisim/summary.csv,../gen/Tst_pirTest/CountZero_0/pir/AccelMain.scala,../gen/Tst_pirTest/CountZero_0/log/,../gen/Tst_pirTest/CountZero_0/log/gentst.log,../gen/Tst_pirTest/CountZero_0/pir/out/resource.csv,../gen/Tst_pirTest/CountZero_0/log/maketst.log,../gen/Tst_pirTest/CountZero_0/log/runp2p.log,../gen/Tst_pirTest/CountZero_0/log/runhybrid.log,../gen/Tst_pirTest/CountZero_0/log/p2pstat.log,True,,,13.334255365,,20,20,1,0,1,5,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:30.96,139,,True,False,True,,0.460432,1.38129,0:00.74,,,,False,False,,,,,"432 OP, 3.11 GOPS","288 OP, 2.07 GOPS","192 OP, 1.38 GOPS",,"240 OP, 1.73 GOPS","288 OP, 2.07 GOPS",True,False,True
b3b333a,3d6e93e,2019-10-02 21:48:13,DRAMDoubleBuffer_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DRAMDoubleBuffer_0/log/runproute.log,../gen/Tst_pirTest/DRAMDoubleBuffer_0/log/runproute.sh,../gen/Tst_pirTest/DRAMDoubleBuffer_0/plastisim/summary.csv,../gen/Tst_pirTest/DRAMDoubleBuffer_0/pir/AccelMain.scala,../gen/Tst_pirTest/DRAMDoubleBuffer_0/log/,../gen/Tst_pirTest/DRAMDoubleBuffer_0/log/gentst.log,../gen/Tst_pirTest/DRAMDoubleBuffer_0/pir/out/resource.csv,../gen/Tst_pirTest/DRAMDoubleBuffer_0/log/maketst.log,../gen/Tst_pirTest/DRAMDoubleBuffer_0/log/runp2p.log,../gen/Tst_pirTest/DRAMDoubleBuffer_0/log/runhybrid.log,../gen/Tst_pirTest/DRAMDoubleBuffer_0/log/p2pstat.log,True,,,13.259376463,,20,20,4,0,0,13,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:39.16,230,,True,False,True,,1.11304,1.11304,0:00.78,,,,False,False,,,,,"140 OP, 0.61 GOPS","140 OP, 0.61 GOPS","72 OP, 0.31 GOPS",,"68 OP, 0.30 GOPS","140 OP, 0.61 GOPS",True,False,True
b3b333a,3d6e93e,2019-10-02 21:48:13,DRAMDoubleBuffer_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DRAMDoubleBuffer_1/log/runproute.log,../gen/Tst_pirTest/DRAMDoubleBuffer_1/log/runproute.sh,../gen/Tst_pirTest/DRAMDoubleBuffer_1/plastisim/summary.csv,../gen/Tst_pirTest/DRAMDoubleBuffer_1/pir/AccelMain.scala,../gen/Tst_pirTest/DRAMDoubleBuffer_1/log/,../gen/Tst_pirTest/DRAMDoubleBuffer_1/log/gentst.log,../gen/Tst_pirTest/DRAMDoubleBuffer_1/pir/out/resource.csv,../gen/Tst_pirTest/DRAMDoubleBuffer_1/log/maketst.log,../gen/Tst_pirTest/DRAMDoubleBuffer_1/log/runp2p.log,../gen/Tst_pirTest/DRAMDoubleBuffer_1/log/runhybrid.log,../gen/Tst_pirTest/DRAMDoubleBuffer_1/log/p2pstat.log,True,,,13.23332397,,20,20,4,7,0,4,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:36.76,183,,True,False,True,,1.39891,1.39891,0:00.76,,,,False,False,,,,,"140 OP, 0.77 GOPS","140 OP, 0.77 GOPS","72 OP, 0.39 GOPS",,"68 OP, 0.37 GOPS","140 OP, 0.77 GOPS",True,False,True
b3b333a,3d6e93e,2019-10-02 21:48:13,DRAMMergeSort_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DRAMMergeSort_0/log/runproute.log,../gen/Tst_pirTest/DRAMMergeSort_0/log/runproute.sh,../gen/Tst_pirTest/DRAMMergeSort_0/plastisim/summary.csv,../gen/Tst_pirTest/DRAMMergeSort_0/pir/AccelMain.scala,../gen/Tst_pirTest/DRAMMergeSort_0/log/,../gen/Tst_pirTest/DRAMMergeSort_0/log/gentst.log,../gen/Tst_pirTest/DRAMMergeSort_0/pir/out/resource.csv,../gen/Tst_pirTest/DRAMMergeSort_0/log/maketst.log,../gen/Tst_pirTest/DRAMMergeSort_0/log/runp2p.log,../gen/Tst_pirTest/DRAMMergeSort_0/log/runhybrid.log,../gen/Tst_pirTest/DRAMMergeSort_0/log/p2pstat.log,True,,,19.291533167,,20,20,4,10,8,1,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:43.13,243,"Assertion fail:
",,False,False,,3.16049,3.16049,0:00.78,,,,False,False,,,,,,,,,,,False,False,False
