spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,resreport,maketst,runp2p,runhybrid,p2pstat,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,runp2p_success,runhybrid_success,succeeded
d767cab,790470a,2019-09-28 17:35:12,BankEnable_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BankEnable_0/log/runproute.log,../gen/Tst_pirTest/BankEnable_0/log/runproute.sh,../gen/Tst_pirTest/BankEnable_0/plastisim/summary.csv,../gen/Tst_pirTest/BankEnable_0/pir/AccelMain.scala,../gen/Tst_pirTest/BankEnable_0/log/,../gen/Tst_pirTest/BankEnable_0/log/gentst.log,../gen/Tst_pirTest/BankEnable_0/pir/out/resource.csv,../gen/Tst_pirTest/BankEnable_0/log/maketst.log,../gen/Tst_pirTest/BankEnable_0/log/runp2p.log,../gen/Tst_pirTest/BankEnable_0/log/runhybrid.log,../gen/Tst_pirTest/BankEnable_0/log/p2pstat.log,True,,,13.704170365,,20,20,1,3,2,2,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:29.21,78,,True,False,True,,0.0,1.64103,0:00.40,,,,False,False,,,,,"704 OP, 9.03 GOPS","128 OP, 1.64 GOPS","128 OP, 1.64 GOPS",,"576 OP, 7.38 GOPS","128 OP, 1.64 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,BlackScholes_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BlackScholes_0/log/runproute.log,../gen/Tst_pirTest/BlackScholes_0/log/runproute.sh,../gen/Tst_pirTest/BlackScholes_0/plastisim/summary.csv,../gen/Tst_pirTest/BlackScholes_0/pir/AccelMain.scala,../gen/Tst_pirTest/BlackScholes_0/log/,../gen/Tst_pirTest/BlackScholes_0/log/gentst.log,../gen/Tst_pirTest/BlackScholes_0/pir/out/resource.csv,../gen/Tst_pirTest/BlackScholes_0/log/maketst.log,../gen/Tst_pirTest/BlackScholes_0/log/runp2p.log,../gen/Tst_pirTest/BlackScholes_0/log/runhybrid.log,../gen/Tst_pirTest/BlackScholes_0/log/p2pstat.log,True,,,21.285550596,,20,20,7,8,8,50,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:39.89,1078,,True,False,True,,22.7978,3.79963,0:00.72,,,,False,False,,,,,"189776 OP, 176.04 GOPS","169296 OP, 157.05 GOPS","15696 OP, 14.56 GOPS","159744 OP, 148.19 GOPS","14336 OP, 13.30 GOPS","169296 OP, 157.05 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,BlackScholes_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BlackScholes_1/log/runproute.log,../gen/Tst_pirTest/BlackScholes_1/log/runproute.sh,../gen/Tst_pirTest/BlackScholes_1/plastisim/summary.csv,../gen/Tst_pirTest/BlackScholes_1/pir/AccelMain.scala,../gen/Tst_pirTest/BlackScholes_1/log/,../gen/Tst_pirTest/BlackScholes_1/log/gentst.log,../gen/Tst_pirTest/BlackScholes_1/pir/out/resource.csv,../gen/Tst_pirTest/BlackScholes_1/log/maketst.log,../gen/Tst_pirTest/BlackScholes_1/log/runp2p.log,../gen/Tst_pirTest/BlackScholes_1/log/runhybrid.log,../gen/Tst_pirTest/BlackScholes_1/log/p2pstat.log,True,,,30.663001863,,20,20,7,9,7,54,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:45.34,13779,,True,False,True,,1.78358,0.297264,0:02.76,,,,False,False,,,,,"175440 OP, 12.73 GOPS","154960 OP, 11.25 GOPS","1360 OP, 0.10 GOPS","159744 OP, 11.59 GOPS","14336 OP, 1.04 GOPS","154960 OP, 11.25 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,BreakTest,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BreakTest/log/runproute.log,../gen/Tst_pirTest/BreakTest/log/runproute.sh,../gen/Tst_pirTest/BreakTest/plastisim/summary.csv,../gen/Tst_pirTest/BreakTest/pir/AccelMain.scala,../gen/Tst_pirTest/BreakTest/log/,../gen/Tst_pirTest/BreakTest/log/gentst.log,../gen/Tst_pirTest/BreakTest/pir/out/resource.csv,../gen/Tst_pirTest/BreakTest/log/maketst.log,../gen/Tst_pirTest/BreakTest/log/runp2p.log,../gen/Tst_pirTest/BreakTest/log/runhybrid.log,../gen/Tst_pirTest/BreakTest/log/p2pstat.log,True,,,12.373925086,,20,20,0,0,1,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:28.88,87,,True,False,True,,0.0,0.0,0:00.43,,,,False,False,,,,,"12 OP, 0.14 GOPS","12 OP, 0.14 GOPS","12 OP, 0.14 GOPS",,,"12 OP, 0.14 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,BreakTest2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BreakTest2/log/runproute.log,../gen/Tst_pirTest/BreakTest2/log/runproute.sh,../gen/Tst_pirTest/BreakTest2/plastisim/summary.csv,../gen/Tst_pirTest/BreakTest2/pir/AccelMain.scala,../gen/Tst_pirTest/BreakTest2/log/,../gen/Tst_pirTest/BreakTest2/log/gentst.log,../gen/Tst_pirTest/BreakTest2/pir/out/resource.csv,../gen/Tst_pirTest/BreakTest2/log/maketst.log,../gen/Tst_pirTest/BreakTest2/log/runp2p.log,../gen/Tst_pirTest/BreakTest2/log/runhybrid.log,../gen/Tst_pirTest/BreakTest2/log/p2pstat.log,True,,,9.799471329,,20,20,0,0,2,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:28.53,23,,True,False,True,,0.0,0.0,0:00.62,,,,False,False,,,,,"10 OP, 0.43 GOPS","10 OP, 0.43 GOPS","10 OP, 0.43 GOPS",,,"10 OP, 0.43 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,BroadcastTest,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BroadcastTest/log/runproute.log,../gen/Tst_pirTest/BroadcastTest/log/runproute.sh,../gen/Tst_pirTest/BroadcastTest/plastisim/summary.csv,../gen/Tst_pirTest/BroadcastTest/pir/AccelMain.scala,../gen/Tst_pirTest/BroadcastTest/log/,../gen/Tst_pirTest/BroadcastTest/log/gentst.log,../gen/Tst_pirTest/BroadcastTest/pir/out/resource.csv,../gen/Tst_pirTest/BroadcastTest/log/maketst.log,../gen/Tst_pirTest/BroadcastTest/log/runp2p.log,../gen/Tst_pirTest/BroadcastTest/log/runhybrid.log,../gen/Tst_pirTest/BroadcastTest/log/p2pstat.log,True,,,18.474245493,,20,20,2,3,2,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:43.51,271,,True,False,True,,0.472325,15.1144,0:00.53,,,,False,False,,,,,"21760 OP, 80.30 GOPS","4736 OP, 17.48 GOPS","11904 OP, 43.93 GOPS",,"9856 OP, 36.37 GOPS","4736 OP, 17.48 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,CountZero_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/CountZero_0/log/runproute.log,../gen/Tst_pirTest/CountZero_0/log/runproute.sh,../gen/Tst_pirTest/CountZero_0/plastisim/summary.csv,../gen/Tst_pirTest/CountZero_0/pir/AccelMain.scala,../gen/Tst_pirTest/CountZero_0/log/,../gen/Tst_pirTest/CountZero_0/log/gentst.log,../gen/Tst_pirTest/CountZero_0/pir/out/resource.csv,../gen/Tst_pirTest/CountZero_0/log/maketst.log,../gen/Tst_pirTest/CountZero_0/log/runp2p.log,../gen/Tst_pirTest/CountZero_0/log/runhybrid.log,../gen/Tst_pirTest/CountZero_0/log/p2pstat.log,True,,,12.663909158,,20,20,1,5,1,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:28.98,133,,True,False,True,,0.481203,1.44361,0:00.41,,,,False,False,,,,,"288 OP, 2.17 GOPS","144 OP, 1.08 GOPS","96 OP, 0.72 GOPS",,"192 OP, 1.44 GOPS","144 OP, 1.08 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,DotProduct_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_0/log/runproute.log,../gen/Tst_pirTest/DotProduct_0/log/runproute.sh,../gen/Tst_pirTest/DotProduct_0/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_0/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_0/log/,../gen/Tst_pirTest/DotProduct_0/log/gentst.log,../gen/Tst_pirTest/DotProduct_0/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_0/log/maketst.log,../gen/Tst_pirTest/DotProduct_0/log/runp2p.log,../gen/Tst_pirTest/DotProduct_0/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_0/log/p2pstat.log,True,,,13.42183601,,20,20,2,3,2,1,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:30.91,278,,True,False,True,,29.4676,0.0,0:00.43,,,,False,False,,,,,"6432 OP, 23.14 GOPS","4384 OP, 15.77 GOPS","4352 OP, 15.65 GOPS",,"2080 OP, 7.48 GOPS","4384 OP, 15.77 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,DotProduct_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_1/log/runproute.log,../gen/Tst_pirTest/DotProduct_1/log/runproute.sh,../gen/Tst_pirTest/DotProduct_1/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_1/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_1/log/,../gen/Tst_pirTest/DotProduct_1/log/gentst.log,../gen/Tst_pirTest/DotProduct_1/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_1/log/maketst.log,../gen/Tst_pirTest/DotProduct_1/log/runp2p.log,../gen/Tst_pirTest/DotProduct_1/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_1/log/p2pstat.log,True,,,12.637448206,,20,20,2,4,2,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:34.33,1113,,True,False,True,,7.36029,0.0,0:00.48,,,,False,False,,,,,"2336 OP, 2.10 GOPS","288 OP, 0.26 GOPS","256 OP, 0.23 GOPS",,"2080 OP, 1.87 GOPS","288 OP, 0.26 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,DotProduct_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_2/log/runproute.log,../gen/Tst_pirTest/DotProduct_2/log/runproute.sh,../gen/Tst_pirTest/DotProduct_2/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_2/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_2/log/,../gen/Tst_pirTest/DotProduct_2/log/gentst.log,../gen/Tst_pirTest/DotProduct_2/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_2/log/maketst.log,../gen/Tst_pirTest/DotProduct_2/log/runp2p.log,../gen/Tst_pirTest/DotProduct_2/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_2/log/p2pstat.log,True,,,15.75350215,,20,20,4,7,4,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:36.63,601,,True,False,True,,13.6306,0.0,0:00.53,,,,False,False,,,,,"2304 OP, 3.83 GOPS","256 OP, 0.43 GOPS","240 OP, 0.40 GOPS",,"2064 OP, 3.43 GOPS","256 OP, 0.43 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,DotProduct_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_3/log/runproute.log,../gen/Tst_pirTest/DotProduct_3/log/runproute.sh,../gen/Tst_pirTest/DotProduct_3/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_3/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_3/log/,../gen/Tst_pirTest/DotProduct_3/log/gentst.log,../gen/Tst_pirTest/DotProduct_3/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_3/log/maketst.log,../gen/Tst_pirTest/DotProduct_3/log/runp2p.log,../gen/Tst_pirTest/DotProduct_3/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_3/log/p2pstat.log,True,,,17.53108653,,20,20,4,5,4,2,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:39.38,166,,True,False,True,,49.3494,0.0,0:00.51,,,,False,False,,,,,"6400 OP, 38.55 GOPS","4352 OP, 26.22 GOPS","4336 OP, 26.12 GOPS",,"2064 OP, 12.43 GOPS","4352 OP, 26.22 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,DotProduct_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_4/log/runproute.log,../gen/Tst_pirTest/DotProduct_4/log/runproute.sh,../gen/Tst_pirTest/DotProduct_4/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_4/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_4/log/,../gen/Tst_pirTest/DotProduct_4/log/gentst.log,../gen/Tst_pirTest/DotProduct_4/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_4/log/maketst.log,../gen/Tst_pirTest/DotProduct_4/log/runp2p.log,../gen/Tst_pirTest/DotProduct_4/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_4/log/p2pstat.log,True,,,70.729872551,,20,20,16,17,16,10,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:23.68,174,,True,False,True,,47.0805,0.0,0:00.60,,,,False,False,,,,,"6376 OP, 36.64 GOPS","4328 OP, 24.87 GOPS","4324 OP, 24.85 GOPS",,"2052 OP, 11.79 GOPS","4328 OP, 24.87 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,DotProduct_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_5/log/runproute.log,../gen/Tst_pirTest/DotProduct_5/log/runproute.sh,../gen/Tst_pirTest/DotProduct_5/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_5/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_5/log/,../gen/Tst_pirTest/DotProduct_5/log/gentst.log,../gen/Tst_pirTest/DotProduct_5/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_5/log/maketst.log,../gen/Tst_pirTest/DotProduct_5/log/runp2p.log,../gen/Tst_pirTest/DotProduct_5/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_5/log/p2pstat.log,True,,,20.574904944,,20,20,6,7,6,7,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:39.00,161,,True,False,True,,50.882,0.0,0:00.42,,,,False,False,,,,,"8008 OP, 49.74 GOPS","4488 OP, 27.88 GOPS","4466 OP, 27.74 GOPS",,"3542 OP, 22.00 GOPS","4488 OP, 27.88 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,DotProduct_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_6/log/runproute.log,../gen/Tst_pirTest/DotProduct_6/log/runproute.sh,../gen/Tst_pirTest/DotProduct_6/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_6/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_6/log/,../gen/Tst_pirTest/DotProduct_6/log/gentst.log,../gen/Tst_pirTest/DotProduct_6/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_6/log/maketst.log,../gen/Tst_pirTest/DotProduct_6/log/runp2p.log,../gen/Tst_pirTest/DotProduct_6/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_6/log/p2pstat.log,True,,,19.717398897,,20,20,2,3,2,5,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:37.36,291,,True,False,True,,28.1512,0.0,0:00.60,,,,False,False,,,,,"15968 OP, 54.87 GOPS","4768 OP, 16.38 GOPS","4736 OP, 16.27 GOPS",,"11232 OP, 38.60 GOPS","4768 OP, 16.38 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,DotProduct_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_7/log/runproute.log,../gen/Tst_pirTest/DotProduct_7/log/runproute.sh,../gen/Tst_pirTest/DotProduct_7/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_7/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_7/log/,../gen/Tst_pirTest/DotProduct_7/log/gentst.log,../gen/Tst_pirTest/DotProduct_7/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_7/log/maketst.log,../gen/Tst_pirTest/DotProduct_7/log/runp2p.log,../gen/Tst_pirTest/DotProduct_7/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_7/log/p2pstat.log,True,,,27.032993908,,20,20,6,7,6,17,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:52.44,169,,True,False,True,,48.4734,0.0,0:00.45,,,,False,False,,,,,"17974 OP, 106.36 GOPS","4884 OP, 28.90 GOPS","4862 OP, 28.77 GOPS",,"13112 OP, 77.59 GOPS","4884 OP, 28.90 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,GDA_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_0/log/runproute.log,../gen/Tst_pirTest/GDA_0/log/runproute.sh,../gen/Tst_pirTest/GDA_0/plastisim/summary.csv,../gen/Tst_pirTest/GDA_0/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_0/log/,../gen/Tst_pirTest/GDA_0/log/gentst.log,../gen/Tst_pirTest/GDA_0/pir/out/resource.csv,../gen/Tst_pirTest/GDA_0/log/maketst.log,../gen/Tst_pirTest/GDA_0/log/runp2p.log,../gen/Tst_pirTest/GDA_0/log/runhybrid.log,../gen/Tst_pirTest/GDA_0/log/p2pstat.log,True,,,21.450161303,,20,20,5,6,11,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:54.73,270139,,True,False,True,,0.492783,0.242601,0:30.94,,,,False,False,,,,,"73463686 OP, 271.95 GOPS","35057542 OP, 129.78 GOPS","64712582 OP, 239.55 GOPS",,"8751104 OP, 32.39 GOPS","35057542 OP, 129.78 GOPS",True,False,True
d767cab,790470a,2019-09-28 17:35:12,GDA_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_1/log/runproute.log,../gen/Tst_pirTest/GDA_1/log/runproute.sh,../gen/Tst_pirTest/GDA_1/plastisim/summary.csv,../gen/Tst_pirTest/GDA_1/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_1/log/,../gen/Tst_pirTest/GDA_1/log/gentst.log,../gen/Tst_pirTest/GDA_1/pir/out/resource.csv,../gen/Tst_pirTest/GDA_1/log/maketst.log,../gen/Tst_pirTest/GDA_1/log/runp2p.log,../gen/Tst_pirTest/GDA_1/log/runhybrid.log,../gen/Tst_pirTest/GDA_1/log/p2pstat.log,True,,,28.103831475,,20,20,5,6,11,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:02.70,5351,,True,False,True,,1.62661,0.765464,0:00.89,,,,False,False,,,,,"1188070 OP, 222.03 GOPS","569446 OP, 106.42 GOPS","1046630 OP, 195.60 GOPS",,"141440 OP, 26.43 GOPS","569446 OP, 106.42 GOPS",True,False,True
