spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,resreport,maketst,runp2p,runhybrid,p2pstat,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,runp2p_success,runhybrid_success,succeeded
dc315b2,c258a41,2019-09-20 16:35:14,BlackScholes_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BlackScholes_1/log/runproute.log,../gen/Tst_pirTest/BlackScholes_1/log/runproute.sh,../gen/Tst_pirTest/BlackScholes_1/plastisim/summary.csv,../gen/Tst_pirTest/BlackScholes_1/pir/AccelMain.scala,../gen/Tst_pirTest/BlackScholes_1/log/,../gen/Tst_pirTest/BlackScholes_1/log/gentst.log,../gen/Tst_pirTest/BlackScholes_1/pir/out/resource.csv,../gen/Tst_pirTest/BlackScholes_1/log/maketst.log,../gen/Tst_pirTest/BlackScholes_1/log/runp2p.log,../gen/Tst_pirTest/BlackScholes_1/log/runhybrid.log,../gen/Tst_pirTest/BlackScholes_1/log/p2pstat.log,True,,,19.000641554,,20,20,7,9,7,35,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:12.45,11222,,True,False,True,,2.18998,0.364997,0:05.76,,,,False,False,,,,,"175440 OP, 15.63 GOPS","154960 OP, 13.81 GOPS","1360 OP, 0.12 GOPS","159744 OP, 14.23 GOPS","14336 OP, 1.28 GOPS","154960 OP, 13.81 GOPS",True,False,True
dc315b2,c258a41,2019-09-20 16:35:14,BroadcastTest,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BroadcastTest/log/runproute.log,../gen/Tst_pirTest/BroadcastTest/log/runproute.sh,../gen/Tst_pirTest/BroadcastTest/plastisim/summary.csv,../gen/Tst_pirTest/BroadcastTest/pir/AccelMain.scala,../gen/Tst_pirTest/BroadcastTest/log/,../gen/Tst_pirTest/BroadcastTest/log/gentst.log,../gen/Tst_pirTest/BroadcastTest/pir/out/resource.csv,../gen/Tst_pirTest/BroadcastTest/log/maketst.log,../gen/Tst_pirTest/BroadcastTest/log/runp2p.log,../gen/Tst_pirTest/BroadcastTest/log/runhybrid.log,../gen/Tst_pirTest/BroadcastTest/log/p2pstat.log,True,,,10.888181298,,20,20,2,3,2,7,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:34.33,275,,True,False,True,,0.465455,14.8945,0:00.38,,,,False,False,,,,,"21760 OP, 79.13 GOPS","4736 OP, 17.22 GOPS","11904 OP, 43.29 GOPS",,"9856 OP, 35.84 GOPS","4736 OP, 17.22 GOPS",True,False,True
dc315b2,c258a41,2019-09-20 16:35:14,CountZero_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/CountZero_0/log/runproute.log,../gen/Tst_pirTest/CountZero_0/log/runproute.sh,../gen/Tst_pirTest/CountZero_0/plastisim/summary.csv,../gen/Tst_pirTest/CountZero_0/pir/AccelMain.scala,../gen/Tst_pirTest/CountZero_0/log/,../gen/Tst_pirTest/CountZero_0/log/gentst.log,../gen/Tst_pirTest/CountZero_0/pir/out/resource.csv,../gen/Tst_pirTest/CountZero_0/log/maketst.log,../gen/Tst_pirTest/CountZero_0/log/runp2p.log,../gen/Tst_pirTest/CountZero_0/log/runhybrid.log,../gen/Tst_pirTest/CountZero_0/log/p2pstat.log,True,,,11.060886802,,20,20,1,0,1,5,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:30.36,133,,True,False,True,,0.481203,1.44361,0:00.50,,,,False,False,,,,,"501 OP, 3.77 GOPS","237 OP, 1.78 GOPS","158 OP, 1.19 GOPS",,"343 OP, 2.58 GOPS","237 OP, 1.78 GOPS",True,False,True
dc315b2,c258a41,2019-09-20 16:35:14,DotProduct_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_0/log/runproute.log,../gen/Tst_pirTest/DotProduct_0/log/runproute.sh,../gen/Tst_pirTest/DotProduct_0/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_0/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_0/log/,../gen/Tst_pirTest/DotProduct_0/log/gentst.log,../gen/Tst_pirTest/DotProduct_0/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_0/log/maketst.log,../gen/Tst_pirTest/DotProduct_0/log/runp2p.log,../gen/Tst_pirTest/DotProduct_0/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_0/log/p2pstat.log,True,,,9.107811528,,20,20,2,3,2,1,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:30.09,576,,True,False,True,,14.2222,0.0,0:00.76,,,,False,False,,,,,"6432 OP, 11.17 GOPS","4384 OP, 7.61 GOPS","4352 OP, 7.56 GOPS",,"2080 OP, 3.61 GOPS","4384 OP, 7.61 GOPS",True,False,True
dc315b2,c258a41,2019-09-20 16:35:14,DotProduct_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_3/log/runproute.log,../gen/Tst_pirTest/DotProduct_3/log/runproute.sh,../gen/Tst_pirTest/DotProduct_3/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_3/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_3/log/,../gen/Tst_pirTest/DotProduct_3/log/gentst.log,../gen/Tst_pirTest/DotProduct_3/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_3/log/maketst.log,../gen/Tst_pirTest/DotProduct_3/log/runp2p.log,../gen/Tst_pirTest/DotProduct_3/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_3/log/p2pstat.log,True,,,12.594473318,,20,20,4,5,4,2,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:34.14,320,,True,False,True,,25.6,0.0,0:00.54,,,,False,False,,,,,"6400 OP, 20.00 GOPS","4352 OP, 13.60 GOPS","4336 OP, 13.55 GOPS",,"2064 OP, 6.45 GOPS","4352 OP, 13.60 GOPS",True,False,True
dc315b2,c258a41,2019-09-20 16:35:14,DotProduct_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_4/log/runproute.log,../gen/Tst_pirTest/DotProduct_4/log/runproute.sh,../gen/Tst_pirTest/DotProduct_4/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_4/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_4/log/,../gen/Tst_pirTest/DotProduct_4/log/gentst.log,../gen/Tst_pirTest/DotProduct_4/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_4/log/maketst.log,../gen/Tst_pirTest/DotProduct_4/log/runp2p.log,../gen/Tst_pirTest/DotProduct_4/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_4/log/p2pstat.log,True,,,23.563927839,,20,20,16,19,16,8,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:15.94,193,,True,False,True,,42.4456,0.0,0:00.47,,,,False,False,,,,,"6376 OP, 33.04 GOPS","4328 OP, 22.42 GOPS","4324 OP, 22.40 GOPS",,"2052 OP, 10.63 GOPS","4328 OP, 22.42 GOPS",True,False,True
dc315b2,c258a41,2019-09-20 16:35:14,DotProduct_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_7/log/runproute.log,../gen/Tst_pirTest/DotProduct_7/log/runproute.sh,../gen/Tst_pirTest/DotProduct_7/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_7/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_7/log/,../gen/Tst_pirTest/DotProduct_7/log/gentst.log,../gen/Tst_pirTest/DotProduct_7/pir/out/resource.csv,../gen/Tst_pirTest/DotProduct_7/log/maketst.log,../gen/Tst_pirTest/DotProduct_7/log/runp2p.log,../gen/Tst_pirTest/DotProduct_7/log/runhybrid.log,../gen/Tst_pirTest/DotProduct_7/log/p2pstat.log,True,,,21.75690997,,20,20,6,7,6,11,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:45.11,257,,True,False,True,,31.8755,0.0,0:00.45,,,,False,False,,,,,"17974 OP, 69.94 GOPS","4884 OP, 19.00 GOPS","4862 OP, 18.92 GOPS",,"13112 OP, 51.02 GOPS","4884 OP, 19.00 GOPS",True,False,True
dc315b2,c258a41,2019-09-20 16:35:14,GDA_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_2/log/runproute.log,../gen/Tst_pirTest/GDA_2/log/runproute.sh,../gen/Tst_pirTest/GDA_2/plastisim/summary.csv,../gen/Tst_pirTest/GDA_2/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_2/log/,../gen/Tst_pirTest/GDA_2/log/gentst.log,../gen/Tst_pirTest/GDA_2/pir/out/resource.csv,../gen/Tst_pirTest/GDA_2/log/maketst.log,../gen/Tst_pirTest/GDA_2/log/runp2p.log,../gen/Tst_pirTest/GDA_2/log/runhybrid.log,../gen/Tst_pirTest/GDA_2/log/p2pstat.log,True,,,22.497558479,,20,20,5,6,15,12,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:08.14,2865,,True,False,True,,3.03805,1.42967,0:02.63,,,,False,False,,,,,"1092966 OP, 381.49 GOPS","512230 OP, 178.79 GOPS","973030 OP, 339.63 GOPS",,"119936 OP, 41.86 GOPS","512230 OP, 178.79 GOPS",True,False,True
dc315b2,c258a41,2019-09-20 16:35:14,GDA_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_3/log/runproute.log,../gen/Tst_pirTest/GDA_3/log/runproute.sh,../gen/Tst_pirTest/GDA_3/plastisim/summary.csv,../gen/Tst_pirTest/GDA_3/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_3/log/,../gen/Tst_pirTest/GDA_3/log/gentst.log,../gen/Tst_pirTest/GDA_3/pir/out/resource.csv,../gen/Tst_pirTest/GDA_3/log/maketst.log,../gen/Tst_pirTest/GDA_3/log/runp2p.log,../gen/Tst_pirTest/GDA_3/log/runhybrid.log,../gen/Tst_pirTest/GDA_3/log/p2pstat.log,True,,,22.7632461,,20,20,5,6,12,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:57.83,5328,,True,False,True,,1.63363,0.768769,0:03.57,,,,False,False,,,,,"2509030 OP, 470.91 GOPS","936038 OP, 175.68 GOPS","2007142 OP, 376.72 GOPS",,"501888 OP, 94.20 GOPS","936038 OP, 175.68 GOPS",True,False,True
dc315b2,c258a41,2019-09-20 16:35:14,GDA_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_6/log/runproute.log,../gen/Tst_pirTest/GDA_6/log/runproute.sh,../gen/Tst_pirTest/GDA_6/plastisim/summary.csv,../gen/Tst_pirTest/GDA_6/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_6/log/,../gen/Tst_pirTest/GDA_6/log/gentst.log,../gen/Tst_pirTest/GDA_6/pir/out/resource.csv,../gen/Tst_pirTest/GDA_6/log/maketst.log,../gen/Tst_pirTest/GDA_6/log/runp2p.log,../gen/Tst_pirTest/GDA_6/log/runhybrid.log,../gen/Tst_pirTest/GDA_6/log/p2pstat.log,True,,,33.408469915,,20,20,5,6,14,17,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:11.33,269378,,True,False,True,,0.494175,0.243286,3:04.62,,,,False,False,,,,,"245790598 OP, 912.44 GOPS","82538374 OP, 306.40 GOPS","191950726 OP, 712.57 GOPS",,"53839872 OP, 199.87 GOPS","82538374 OP, 306.40 GOPS",True,False,True
